College Code,College Name,Course Name,Category,Cut-Off Rank
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",ELECTRONICS ANDCOMMUNICATIONENGG,SCG,91629.5
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",ELECTRONICS ANDCOMMUNICATIONENGG,SCR,120741
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",ELECTRONICS ANDCOMMUNICATIONENGG,STG,84925
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",ELECTRONICS ANDCOMMUNICATIONENGG,STR,90677
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",INDUSTRIAL IOT,2AG,71227
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",INDUSTRIAL IOT,2BG,89180
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",INDUSTRIAL IOT,3AR,99075
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",INDUSTRIAL IOT,GM,61981
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",INDUSTRIAL IOT,GMR,86984
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",INDUSTRIAL IOT,SCG,134937
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",INDUSTRIAL IOT,STG,139703
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",INFORMATIONSCIENCE ANDENGINEERING,1G,27573
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",INFORMATIONSCIENCE ANDENGINEERING,2AG,27061
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",INFORMATIONSCIENCE ANDENGINEERING,2AK,40908
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",INFORMATIONSCIENCE ANDENGINEERING,2AR,28702
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",INFORMATIONSCIENCE ANDENGINEERING,2BG,31632
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",INFORMATIONSCIENCE ANDENGINEERING,3AG,25623
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",INFORMATIONSCIENCE ANDENGINEERING,3BG,26003
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",INFORMATIONSCIENCE ANDENGINEERING,GM,24957
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",INFORMATIONSCIENCE ANDENGINEERING,GMK,31594
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",INFORMATIONSCIENCE ANDENGINEERING,GMR,25929
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",INFORMATIONSCIENCE ANDENGINEERING,SCG,83323.5
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",INFORMATIONSCIENCE ANDENGINEERING,SCK,118095
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",INFORMATIONSCIENCE ANDENGINEERING,SCR,83680
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",INFORMATIONSCIENCE ANDENGINEERING,STG,83126
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",INFORMATIONSCIENCE ANDENGINEERING,STR,110910
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",MECHANICALENGINEERING,1R,189975
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",MECHANICALENGINEERING,2AG,76841
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",MECHANICALENGINEERING,GM,56031
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",MECHANICALENGINEERING,GMR,69795
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",MECHANICALENGINEERING,SCG,125618
E011,"M V J College of Engineering, Bangalore(AUTONOMOUS) NEAR ITPB,CHANNASANDRA,KADUGODI POST,BANGALORE",MECHANICALENGINEERING,STG,180202
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ARTIFICIALINTELLIGENCE ANDMACHINELEARNING,1G,15223.875
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ARTIFICIALINTELLIGENCE ANDMACHINELEARNING,2AG,14550
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ARTIFICIALINTELLIGENCE ANDMACHINELEARNING,2AR,16342
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ARTIFICIALINTELLIGENCE ANDMACHINELEARNING,2BG,19186
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ARTIFICIALINTELLIGENCE ANDMACHINELEARNING,3AG,10803
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ARTIFICIALINTELLIGENCE ANDMACHINELEARNING,3AK,22267
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ARTIFICIALINTELLIGENCE ANDMACHINELEARNING,3BG,10558
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ARTIFICIALINTELLIGENCE ANDMACHINELEARNING,GM,10390
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ARTIFICIALINTELLIGENCE ANDMACHINELEARNING,GMR,11648
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ARTIFICIALINTELLIGENCE ANDMACHINELEARNING,SCG,33237
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ARTIFICIALINTELLIGENCE ANDMACHINELEARNING,SCR,33492
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ARTIFICIALINTELLIGENCE ANDMACHINELEARNING,STG,37266
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",BIO-TECHNOLOGY,1G,36313
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",BIO-TECHNOLOGY,2AG,33483.5
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",BIO-TECHNOLOGY,2BG,48702
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",BIO-TECHNOLOGY,3AG,21305
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",BIO-TECHNOLOGY,3BG,23219
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",BIO-TECHNOLOGY,GM,19712
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",BIO-TECHNOLOGY,GMK,60665
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",BIO-TECHNOLOGY,GMR,44002.5
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",BIO-TECHNOLOGY,SCG,64980
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",BIO-TECHNOLOGY,SCR,116545
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",BIO-TECHNOLOGY,STG,91211
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",BIO-TECHNOLOGY,STR,108114
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",CIVILENGINEERING,1G,99946
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",CIVILENGINEERING,1R,122559
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",CIVILENGINEERING,2AG,84429
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",CIVILENGINEERING,2BG,115198
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",CIVILENGINEERING,2BR,186221
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",CIVILENGINEERING,3AG,74898
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",CIVILENGINEERING,3BG,75784
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",CIVILENGINEERING,GM,72267.5
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",CIVILENGINEERING,GMK,82612
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",CIVILENGINEERING,GMR,77331
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",CIVILENGINEERING,SCG,112490
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",CIVILENGINEERING,STG,141071
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGG(INTERNETOF THINGS &CYBER SECURITYINCLUDING BLOCKCHAIN TECH),1G,21372
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGG(INTERNETOF THINGS &CYBER SECURITYINCLUDING BLOCKCHAIN TECH),2AG,19787
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGG(INTERNETOF THINGS &CYBER SECURITYINCLUDING BLOCKCHAIN TECH),2AR,20377
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGG(INTERNETOF THINGS &CYBER SECURITYINCLUDING BLOCKCHAIN TECH),2BG,27827
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGG(INTERNETOF THINGS &CYBER SECURITYINCLUDING BLOCKCHAIN TECH),3AG,15957
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGG(INTERNETOF THINGS &CYBER SECURITYINCLUDING BLOCKCHAIN TECH),3BG,17589.5
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGG(INTERNETOF THINGS &CYBER SECURITYINCLUDING BLOCKCHAIN TECH),3BK,29695.875
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGG(INTERNETOF THINGS &CYBER SECURITYINCLUDING BLOCKCHAIN TECH),GM,15676
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGG(INTERNETOF THINGS &CYBER SECURITYINCLUDING BLOCKCHAIN TECH),GMR,17222
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGG(INTERNETOF THINGS &CYBER SECURITYINCLUDING BLOCKCHAIN TECH),SCG,51534
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGG(INTERNETOF THINGS &CYBER SECURITYINCLUDING BLOCKCHAIN TECH),SCR,74419
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGG(INTERNETOF THINGS &CYBER SECURITYINCLUDING BLOCKCHAIN TECH),STG,38838
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING,1G,16331
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING,2AG,14907
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING,2AK,20982
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING,2AR,16335
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING,2BG,21159
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING,2BR,24734
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING,3AG,12376
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING,3AR,14302
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING,3BG,12597
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING,3BR,14948
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING,GM,11715
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING,GMK,18354
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING,GMR,14200
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING,SCG,47991
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING,SCK,53228
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING,SCR,63909
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING,STG,38829
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING,STK,46739
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING,STR,45477
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING(DATA SCIENCE),1G,16966
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING(DATA SCIENCE),1K,35656
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING(DATA SCIENCE),2AG,16693
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING(DATA SCIENCE),2BG,21562
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING(DATA SCIENCE),3AR,14560
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING(DATA SCIENCE),3BG,13828
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING(DATA SCIENCE),GM,13525
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING(DATA SCIENCE),GMR,13539
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING(DATA SCIENCE),SCG,50127
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING(DATA SCIENCE),SCR,67692.5
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",COMPUTERSCIENCE ANDENGINEERING(DATA SCIENCE),STG,33751.5
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ELECTRICAL &ELECTRONICSENGINEERING,1G,41648
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ELECTRICAL &ELECTRONICSENGINEERING,2AG,40650
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ELECTRICAL &ELECTRONICSENGINEERING,2AK,53450
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ELECTRICAL &ELECTRONICSENGINEERING,2AR,43589
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ELECTRICAL &ELECTRONICSENGINEERING,2BG,41352
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ELECTRICAL &ELECTRONICSENGINEERING,2BR,49602
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ELECTRICAL &ELECTRONICSENGINEERING,3AG,36914
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ELECTRICAL &ELECTRONICSENGINEERING,3BG,33984
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ELECTRICAL &ELECTRONICSENGINEERING,GM,32151
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ELECTRICAL &ELECTRONICSENGINEERING,GMK,43081
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ELECTRICAL &ELECTRONICSENGINEERING,GMR,40540
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ELECTRICAL &ELECTRONICSENGINEERING,SCG,101354
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ELECTRICAL &ELECTRONICSENGINEERING,SCR,118549
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ELECTRICAL &ELECTRONICSENGINEERING,STG,97558
E012,"Sir M.Visvesvaraya Institute of Technology, Bangalore KRISHNADEVARAYANAGAR, HUNASAMARANAHALLI, VIA YELAHANKA,BANGALORE - 562 157",ELECTRICAL &ELECTRONICSENGINEERING,STR,130696
